"id_answer" ;"good" ;"community" ;"reviews"
53,190 ;no ;chemistry.stackexchange.com ;0
74,203 ;yes ;chemistry.stackexchange.com ;0
68,430 ;yes ;chemistry.stackexchange.com ;0
47,177 ;yes ;chemistry.stackexchange.com ;0
66,199 ;yes ;chemistry.stackexchange.com ;0
68,035 ;yes ;chemistry.stackexchange.com ;0
46,102 ;yes ;chemistry.stackexchange.com ;0
53,568 ;yes ;chemistry.stackexchange.com ;0
81,035 ;yes ;chemistry.stackexchange.com ;0
63,686 ;yes ;chemistry.stackexchange.com ;0
82,438 ;no ;chemistry.stackexchange.com ;0
77,594 ;yes ;chemistry.stackexchange.com ;0
71,903 ;yes ;chemistry.stackexchange.com ;0
85,542 ;yes ;chemistry.stackexchange.com ;0
81,941 ;yes ;chemistry.stackexchange.com ;0
77,266 ;yes ;chemistry.stackexchange.com ;0
63,135 ;yes ;chemistry.stackexchange.com ;0
78,703 ;yes ;chemistry.stackexchange.com ;0
49,737 ;yes ;chemistry.stackexchange.com ;0
69,933 ;yes ;chemistry.stackexchange.com ;0
58,479 ;yes ;chemistry.stackexchange.com ;0
82,787 ;yes ;chemistry.stackexchange.com ;0
43,524 ;yes ;chemistry.stackexchange.com ;0
41,642 ;yes ;chemistry.stackexchange.com ;0
49,865 ;yes ;chemistry.stackexchange.com ;0
66,843 ;yes ;chemistry.stackexchange.com ;0
63,033 ;yes ;chemistry.stackexchange.com ;0
49,316 ;yes ;chemistry.stackexchange.com ;0
70,353 ;yes ;chemistry.stackexchange.com ;0
53,670 ;yes ;chemistry.stackexchange.com ;0
79,609 ;yes ;chemistry.stackexchange.com ;0
67,122 ;yes ;chemistry.stackexchange.com ;0
67,827 ;yes ;chemistry.stackexchange.com ;0
86,022 ;yes ;chemistry.stackexchange.com ;0
81,508 ;no ;chemistry.stackexchange.com ;0
73,744 ;yes ;chemistry.stackexchange.com ;0
50,161 ;yes ;chemistry.stackexchange.com ;0
68,963 ;yes ;chemistry.stackexchange.com ;0
42,511 ;yes ;chemistry.stackexchange.com ;0
45,943 ;no ;chemistry.stackexchange.com ;0
82,773 ;yes ;chemistry.stackexchange.com ;0
61,801 ;no ;chemistry.stackexchange.com ;0
54,561 ;yes ;chemistry.stackexchange.com ;0
69,527 ;yes ;chemistry.stackexchange.com ;0
57,767 ;yes ;chemistry.stackexchange.com ;0
79,094 ;yes ;chemistry.stackexchange.com ;0
67,316 ;yes ;chemistry.stackexchange.com ;0
60,973 ;yes ;chemistry.stackexchange.com ;0
66,502 ;no ;chemistry.stackexchange.com ;0
40,819 ;yes ;chemistry.stackexchange.com ;0
40,112 ;yes ;chemistry.stackexchange.com ;0
81,469 ;yes ;chemistry.stackexchange.com ;0
83,461 ;yes ;chemistry.stackexchange.com ;0
55,097 ;yes ;chemistry.stackexchange.com ;0
75,639 ;yes ;chemistry.stackexchange.com ;0
52,168 ;yes ;chemistry.stackexchange.com ;0
40,597 ;yes ;chemistry.stackexchange.com ;0
44,881 ;no ;chemistry.stackexchange.com ;0
47,232 ;yes ;chemistry.stackexchange.com ;0
38,572 ;yes ;chemistry.stackexchange.com ;0
44,847 ;yes ;chemistry.stackexchange.com ;0
61,515 ;yes ;chemistry.stackexchange.com ;0
81,284 ;yes ;chemistry.stackexchange.com ;0
38,587 ;yes ;chemistry.stackexchange.com ;0
70,567 ;yes ;chemistry.stackexchange.com ;0
66,318 ;yes ;chemistry.stackexchange.com ;0
83,324 ;no ;chemistry.stackexchange.com ;0
47,037 ;yes ;chemistry.stackexchange.com ;0
80,128 ;yes ;chemistry.stackexchange.com ;0
67,667 ;yes ;chemistry.stackexchange.com ;0
53,115 ;yes ;chemistry.stackexchange.com ;0
60,048 ;yes ;chemistry.stackexchange.com ;0
85,950 ;yes ;chemistry.stackexchange.com ;0
42,673 ;yes ;chemistry.stackexchange.com ;0
83,943 ;yes ;chemistry.stackexchange.com ;0
76,087 ;yes ;chemistry.stackexchange.com ;0
50,499 ;yes ;chemistry.stackexchange.com ;0
50,134 ;yes ;chemistry.stackexchange.com ;0
60,526 ;yes ;chemistry.stackexchange.com ;0
82,788 ;yes ;chemistry.stackexchange.com ;0
80,025 ;no ;chemistry.stackexchange.com ;0
79,910 ;yes ;chemistry.stackexchange.com ;0
74,874 ;yes ;chemistry.stackexchange.com ;0
78,702 ;yes ;chemistry.stackexchange.com ;0
54,656 ;yes ;chemistry.stackexchange.com ;0
47,626 ;yes ;chemistry.stackexchange.com ;0
78,387 ;yes ;chemistry.stackexchange.com ;0
79,339 ;yes ;chemistry.stackexchange.com ;0
68,352 ;yes ;chemistry.stackexchange.com ;0
84,429 ;no ;chemistry.stackexchange.com ;0
76,612 ;yes ;chemistry.stackexchange.com ;0
41,948 ;yes ;chemistry.stackexchange.com ;0
45,953 ;yes ;chemistry.stackexchange.com ;0
43,708 ;yes ;chemistry.stackexchange.com ;0
56,495 ;yes ;chemistry.stackexchange.com ;0
42,684 ;yes ;chemistry.stackexchange.com ;0
47,441 ;yes ;chemistry.stackexchange.com ;0
78,667 ;yes ;chemistry.stackexchange.com ;0
68,479 ;yes ;chemistry.stackexchange.com ;0
43,251 ;yes ;chemistry.stackexchange.com ;0
50,066 ;no ;chemistry.stackexchange.com ;0
78,777 ;yes ;chemistry.stackexchange.com ;0
68,854 ;yes ;chemistry.stackexchange.com ;0
65,842 ;yes ;chemistry.stackexchange.com ;0
40,632 ;yes ;chemistry.stackexchange.com ;0
75,559 ;yes ;chemistry.stackexchange.com ;0
58,701 ;yes ;chemistry.stackexchange.com ;0
76,117 ;yes ;chemistry.stackexchange.com ;0
46,187 ;yes ;chemistry.stackexchange.com ;0
85,629 ;yes ;chemistry.stackexchange.com ;0
67,913 ;yes ;chemistry.stackexchange.com ;0
44,683 ;yes ;chemistry.stackexchange.com ;0
83,350 ;yes ;chemistry.stackexchange.com ;0
80,327 ;yes ;chemistry.stackexchange.com ;0
73,237 ;yes ;chemistry.stackexchange.com ;0
82,944 ;yes ;chemistry.stackexchange.com ;0
38,818 ;yes ;chemistry.stackexchange.com ;0
64,999 ;yes ;chemistry.stackexchange.com ;0
85,550 ;no ;chemistry.stackexchange.com ;0
79,433 ;yes ;chemistry.stackexchange.com ;0
42,295 ;yes ;chemistry.stackexchange.com ;0
61,413 ;yes ;chemistry.stackexchange.com ;0
43,392 ;no ;chemistry.stackexchange.com ;0
58,772 ;yes ;chemistry.stackexchange.com ;0
56,352 ;yes ;chemistry.stackexchange.com ;0
52,103 ;yes ;chemistry.stackexchange.com ;0
45,196 ;yes ;chemistry.stackexchange.com ;0
46,063 ;yes ;chemistry.stackexchange.com ;0
44,707 ;yes ;chemistry.stackexchange.com ;0
68,122 ;yes ;chemistry.stackexchange.com ;0
59,681 ;yes ;chemistry.stackexchange.com ;0
86,116 ;yes ;chemistry.stackexchange.com ;0
53,635 ;yes ;chemistry.stackexchange.com ;0
76,270 ;yes ;chemistry.stackexchange.com ;0
43,624 ;yes ;chemistry.stackexchange.com ;0
83,705 ;yes ;chemistry.stackexchange.com ;0
49,773 ;yes ;chemistry.stackexchange.com ;0
79,167 ;yes ;chemistry.stackexchange.com ;0
56,849 ;yes ;chemistry.stackexchange.com ;0
78,525 ;yes ;chemistry.stackexchange.com ;0
50,273 ;yes ;chemistry.stackexchange.com ;0
70,015 ;no ;chemistry.stackexchange.com ;0
74,108 ;no ;chemistry.stackexchange.com ;0
80,418 ;yes ;chemistry.stackexchange.com ;0
52,912 ;yes ;chemistry.stackexchange.com ;0
54,093 ;yes ;chemistry.stackexchange.com ;0
42,214 ;yes ;chemistry.stackexchange.com ;0
77,522 ;yes ;chemistry.stackexchange.com ;0
66,085 ;yes ;chemistry.stackexchange.com ;0
47,544 ;yes ;chemistry.stackexchange.com ;0
46,824 ;yes ;chemistry.stackexchange.com ;0
61,294 ;yes ;chemistry.stackexchange.com ;0
83,112 ;yes ;chemistry.stackexchange.com ;0
65,731 ;yes ;chemistry.stackexchange.com ;0
54,695 ;yes ;chemistry.stackexchange.com ;0
49,899 ;yes ;chemistry.stackexchange.com ;0
59,916 ;yes ;chemistry.stackexchange.com ;0
49,678 ;yes ;chemistry.stackexchange.com ;0
44,271 ;no ;chemistry.stackexchange.com ;0
77,215 ;yes ;chemistry.stackexchange.com ;0
54,043 ;yes ;chemistry.stackexchange.com ;0
58,056 ;yes ;chemistry.stackexchange.com ;0
80,182 ;no ;chemistry.stackexchange.com ;0
83,532 ;yes ;chemistry.stackexchange.com ;0
62,623 ;no ;chemistry.stackexchange.com ;0
40,656 ;yes ;chemistry.stackexchange.com ;0
73,052 ;no ;chemistry.stackexchange.com ;0
55,737 ;yes ;chemistry.stackexchange.com ;0
72,277 ;yes ;chemistry.stackexchange.com ;0
67,268 ;yes ;chemistry.stackexchange.com ;0
70,033 ;yes ;chemistry.stackexchange.com ;0
50,310 ;yes ;chemistry.stackexchange.com ;0
68,275 ;yes ;chemistry.stackexchange.com ;0
80,926 ;no ;chemistry.stackexchange.com ;0
86,412 ;yes ;chemistry.stackexchange.com ;0
49,614 ;yes ;chemistry.stackexchange.com ;0
75,337 ;yes ;chemistry.stackexchange.com ;0
62,308 ;yes ;chemistry.stackexchange.com ;0
41,572 ;yes ;chemistry.stackexchange.com ;0
82,861 ;yes ;chemistry.stackexchange.com ;0
75,631 ;yes ;chemistry.stackexchange.com ;0
63,375 ;yes ;chemistry.stackexchange.com ;0
83,225 ;yes ;chemistry.stackexchange.com ;0
58,890 ;yes ;chemistry.stackexchange.com ;0
52,385 ;yes ;chemistry.stackexchange.com ;0
66,690 ;yes ;chemistry.stackexchange.com ;0
69,559 ;yes ;chemistry.stackexchange.com ;0
57,775 ;yes ;chemistry.stackexchange.com ;0
47,797 ;yes ;chemistry.stackexchange.com ;0
40,120 ;yes ;chemistry.stackexchange.com ;0
47,007 ;yes ;chemistry.stackexchange.com ;0
79,431 ;no ;chemistry.stackexchange.com ;0
79,523 ;yes ;chemistry.stackexchange.com ;0
57,164 ;yes ;chemistry.stackexchange.com ;0
58,627 ;yes ;chemistry.stackexchange.com ;0
40,615 ;yes ;chemistry.stackexchange.com ;0
76,079 ;yes ;chemistry.stackexchange.com ;0
86,467 ;yes ;chemistry.stackexchange.com ;0
86,012 ;yes ;chemistry.stackexchange.com ;0
40,471 ;yes ;chemistry.stackexchange.com ;0
45,318 ;no ;chemistry.stackexchange.com ;0
67,370 ;no ;chemistry.stackexchange.com ;0
41,762 ;yes ;chemistry.stackexchange.com ;0
47,646 ;yes ;chemistry.stackexchange.com ;0
77,773 ;no ;chemistry.stackexchange.com ;0
78,917 ;yes ;chemistry.stackexchange.com ;0
43,279 ;yes ;chemistry.stackexchange.com ;0
79,784 ;yes ;chemistry.stackexchange.com ;0
77,206 ;yes ;chemistry.stackexchange.com ;0
63,966 ;yes ;chemistry.stackexchange.com ;0
81,796 ;yes ;chemistry.stackexchange.com ;0
64,368 ;yes ;chemistry.stackexchange.com ;0
45,845 ;yes ;chemistry.stackexchange.com ;0
75,140 ;no ;chemistry.stackexchange.com ;0
71,224 ;yes ;chemistry.stackexchange.com ;0
65,487 ;yes ;chemistry.stackexchange.com ;0
82,151 ;yes ;chemistry.stackexchange.com ;0
45,598 ;yes ;chemistry.stackexchange.com ;0
84,080 ;yes ;chemistry.stackexchange.com ;0
55,334 ;yes ;chemistry.stackexchange.com ;0
40,046 ;yes ;chemistry.stackexchange.com ;0
66,603 ;yes ;chemistry.stackexchange.com ;0
40,951 ;yes ;chemistry.stackexchange.com ;0
79,620 ;no ;chemistry.stackexchange.com ;0
83,868 ;yes ;chemistry.stackexchange.com ;0
64,141 ;yes ;chemistry.stackexchange.com ;0
81,358 ;no ;chemistry.stackexchange.com ;0
61,651 ;yes ;chemistry.stackexchange.com ;0
83,203 ;no ;chemistry.stackexchange.com ;0
43,539 ;yes ;chemistry.stackexchange.com ;0
67,668 ;yes ;chemistry.stackexchange.com ;0
68,667 ;yes ;chemistry.stackexchange.com ;0
79,180 ;yes ;chemistry.stackexchange.com ;0
69,561 ;yes ;chemistry.stackexchange.com ;0
71,037 ;no ;chemistry.stackexchange.com ;0
72,389 ;no ;chemistry.stackexchange.com ;0
72,979 ;no ;chemistry.stackexchange.com ;0
61,295 ;yes ;chemistry.stackexchange.com ;0
68,570 ;yes ;chemistry.stackexchange.com ;0
63,369 ;yes ;chemistry.stackexchange.com ;0
54,528 ;yes ;chemistry.stackexchange.com ;0
62,825 ;yes ;chemistry.stackexchange.com ;0
76,919 ;yes ;chemistry.stackexchange.com ;0
63,511 ;yes ;chemistry.stackexchange.com ;0
69,363 ;yes ;chemistry.stackexchange.com ;0
63,453 ;no ;chemistry.stackexchange.com ;0
59,325 ;yes ;chemistry.stackexchange.com ;0
73,508 ;no ;chemistry.stackexchange.com ;0
79,478 ;yes ;chemistry.stackexchange.com ;0
54,231 ;yes ;chemistry.stackexchange.com ;0
78,383 ;yes ;chemistry.stackexchange.com ;0
70,621 ;yes ;chemistry.stackexchange.com ;0
44,214 ;yes ;chemistry.stackexchange.com ;0
80,866 ;yes ;chemistry.stackexchange.com ;0
73,283 ;yes ;chemistry.stackexchange.com ;0
81,918 ;yes ;chemistry.stackexchange.com ;0
69,378 ;yes ;chemistry.stackexchange.com ;0
84,638 ;yes ;chemistry.stackexchange.com ;0
59,051 ;yes ;chemistry.stackexchange.com ;0
59,665 ;yes ;chemistry.stackexchange.com ;0
47,082 ;yes ;chemistry.stackexchange.com ;0
84,229 ;no ;chemistry.stackexchange.com ;0
49,006 ;yes ;chemistry.stackexchange.com ;0
75,928 ;yes ;chemistry.stackexchange.com ;0
42,727 ;yes ;chemistry.stackexchange.com ;0
65,069 ;yes ;chemistry.stackexchange.com ;0
83,091 ;yes ;chemistry.stackexchange.com ;0
86,149 ;yes ;chemistry.stackexchange.com ;0
65,371 ;yes ;chemistry.stackexchange.com ;0
69,159 ;no ;chemistry.stackexchange.com ;0
42,915 ;yes ;chemistry.stackexchange.com ;0
42,668 ;yes ;chemistry.stackexchange.com ;0
48,227 ;yes ;chemistry.stackexchange.com ;0
58,739 ;yes ;chemistry.stackexchange.com ;0
58,255 ;yes ;chemistry.stackexchange.com ;0
62,909 ;yes ;chemistry.stackexchange.com ;0
39,512 ;yes ;chemistry.stackexchange.com ;0
80,175 ;yes ;chemistry.stackexchange.com ;0
39,961 ;yes ;chemistry.stackexchange.com ;0
70,902 ;no ;chemistry.stackexchange.com ;0
75,837 ;yes ;chemistry.stackexchange.com ;0
83,468 ;yes ;chemistry.stackexchange.com ;0
61,594 ;yes ;chemistry.stackexchange.com ;0
80,446 ;yes ;chemistry.stackexchange.com ;0
58,957 ;yes ;chemistry.stackexchange.com ;0
76,547 ;yes ;chemistry.stackexchange.com ;0
58,002 ;no ;chemistry.stackexchange.com ;0
67,979 ;yes ;chemistry.stackexchange.com ;0
81,812 ;no ;chemistry.stackexchange.com ;0
69,120 ;yes ;chemistry.stackexchange.com ;0
68,750 ;no ;chemistry.stackexchange.com ;0
57,922 ;yes ;chemistry.stackexchange.com ;0
74,646 ;yes ;chemistry.stackexchange.com ;0
84,839 ;yes ;chemistry.stackexchange.com ;0
49,918 ;yes ;chemistry.stackexchange.com ;0
77,581 ;yes ;chemistry.stackexchange.com ;0
76,169 ;yes ;chemistry.stackexchange.com ;0
83,784 ;yes ;chemistry.stackexchange.com ;0
41,826 ;yes ;chemistry.stackexchange.com ;0
85,038 ;no ;chemistry.stackexchange.com ;0
73,120 ;yes ;chemistry.stackexchange.com ;0
66,696 ;yes ;chemistry.stackexchange.com ;0
52,124 ;no ;chemistry.stackexchange.com ;0
40,376 ;yes ;chemistry.stackexchange.com ;0
42,921 ;yes ;chemistry.stackexchange.com ;0
44,043 ;yes ;chemistry.stackexchange.com ;0
63,138 ;yes ;chemistry.stackexchange.com ;0
61,422 ;yes ;chemistry.stackexchange.com ;0
61,258 ;yes ;chemistry.stackexchange.com ;0
47,847 ;yes ;chemistry.stackexchange.com ;0
79,554 ;yes ;chemistry.stackexchange.com ;0
52,595 ;yes ;chemistry.stackexchange.com ;0
86,284 ;yes ;chemistry.stackexchange.com ;0
82,201 ;yes ;chemistry.stackexchange.com ;0
46,894 ;yes ;chemistry.stackexchange.com ;0
86,223 ;no ;chemistry.stackexchange.com ;0
50,164 ;yes ;chemistry.stackexchange.com ;0
53,476 ;yes ;chemistry.stackexchange.com ;0
84,199 ;yes ;chemistry.stackexchange.com ;0
80,339 ;no ;chemistry.stackexchange.com ;0
86,050 ;yes ;chemistry.stackexchange.com ;0
75,893 ;no ;chemistry.stackexchange.com ;0
81,528 ;yes ;chemistry.stackexchange.com ;0
42,796 ;yes ;chemistry.stackexchange.com ;0
55,542 ;yes ;chemistry.stackexchange.com ;0
47,663 ;yes ;chemistry.stackexchange.com ;0
44,915 ;yes ;chemistry.stackexchange.com ;0
48,453 ;no ;chemistry.stackexchange.com ;0
76,468 ;yes ;chemistry.stackexchange.com ;0
83,370 ;yes ;chemistry.stackexchange.com ;0
57,807 ;yes ;chemistry.stackexchange.com ;0
79,358 ;yes ;chemistry.stackexchange.com ;0
41,594 ;yes ;chemistry.stackexchange.com ;0
46,028 ;no ;chemistry.stackexchange.com ;0
58,558 ;yes ;chemistry.stackexchange.com ;0
67,848 ;yes ;chemistry.stackexchange.com ;0
64,477 ;no ;chemistry.stackexchange.com ;0
54,548 ;yes ;chemistry.stackexchange.com ;0
85,085 ;yes ;chemistry.stackexchange.com ;0
67,165 ;yes ;chemistry.stackexchange.com ;0
60,884 ;no ;chemistry.stackexchange.com ;0
76,610 ;yes ;chemistry.stackexchange.com ;0
78,026 ;yes ;chemistry.stackexchange.com ;0
61,658 ;no ;chemistry.stackexchange.com ;0
82,917 ;yes ;chemistry.stackexchange.com ;0
75,411 ;yes ;chemistry.stackexchange.com ;0
79,050 ;no ;chemistry.stackexchange.com ;0
64,649 ;yes ;chemistry.stackexchange.com ;0
67,843 ;yes ;chemistry.stackexchange.com ;0
85,466 ;yes ;chemistry.stackexchange.com ;0
70,352 ;yes ;chemistry.stackexchange.com ;0
60,110 ;yes ;chemistry.stackexchange.com ;0
61,234 ;yes ;chemistry.stackexchange.com ;0
50,094 ;yes ;chemistry.stackexchange.com ;0
83,510 ;yes ;chemistry.stackexchange.com ;0
67,541 ;yes ;chemistry.stackexchange.com ;0
82,348 ;yes ;chemistry.stackexchange.com ;0
54,340 ;yes ;chemistry.stackexchange.com ;0
69,071 ;yes ;chemistry.stackexchange.com ;0
38,870 ;yes ;chemistry.stackexchange.com ;0
61,448 ;no ;chemistry.stackexchange.com ;0
83,296 ;yes ;chemistry.stackexchange.com ;0
82,990 ;yes ;chemistry.stackexchange.com ;0
61,187 ;yes ;chemistry.stackexchange.com ;0
58,855 ;yes ;chemistry.stackexchange.com ;0
76,456 ;no ;chemistry.stackexchange.com ;0
52,804 ;yes ;chemistry.stackexchange.com ;0
39,209 ;yes ;chemistry.stackexchange.com ;0
44,914 ;yes ;chemistry.stackexchange.com ;0
66,343 ;yes ;chemistry.stackexchange.com ;0
72,542 ;yes ;chemistry.stackexchange.com ;0
59,277 ;yes ;chemistry.stackexchange.com ;0
82,341 ;yes ;chemistry.stackexchange.com ;0
57,140 ;yes ;chemistry.stackexchange.com ;0
70,849 ;yes ;chemistry.stackexchange.com ;0
75,523 ;no ;chemistry.stackexchange.com ;0
77,296 ;yes ;chemistry.stackexchange.com ;0
81,399 ;yes ;chemistry.stackexchange.com ;0
73,843 ;yes ;chemistry.stackexchange.com ;0
44,303 ;no ;chemistry.stackexchange.com ;0
47,265 ;yes ;chemistry.stackexchange.com ;0
63,054 ;yes ;chemistry.stackexchange.com ;0
80,183 ;yes ;chemistry.stackexchange.com ;0
63,105 ;yes ;chemistry.stackexchange.com ;0
79,657 ;yes ;chemistry.stackexchange.com ;0
68,927 ;yes ;chemistry.stackexchange.com ;0
69,178 ;yes ;chemistry.stackexchange.com ;0
41,389 ;yes ;chemistry.stackexchange.com ;0
66,665 ;yes ;chemistry.stackexchange.com ;0
72,358 ;no ;chemistry.stackexchange.com ;0
79,190 ;yes ;chemistry.stackexchange.com ;0
59,261 ;yes ;chemistry.stackexchange.com ;0
44,712 ;no ;chemistry.stackexchange.com ;0
46,151 ;no ;chemistry.stackexchange.com ;0
64,620 ;yes ;chemistry.stackexchange.com ;0
71,708 ;no ;chemistry.stackexchange.com ;0
61,926 ;no ;chemistry.stackexchange.com ;0
41,267 ;yes ;chemistry.stackexchange.com ;0
42,305 ;yes ;chemistry.stackexchange.com ;0
84,378 ;yes ;chemistry.stackexchange.com ;0
40,234 ;yes ;chemistry.stackexchange.com ;0
49,618 ;yes ;chemistry.stackexchange.com ;0
46,649 ;yes ;chemistry.stackexchange.com ;0
82,890 ;yes ;chemistry.stackexchange.com ;0
54,488 ;yes ;chemistry.stackexchange.com ;0
83,688 ;yes ;chemistry.stackexchange.com ;0
41,492 ;yes ;chemistry.stackexchange.com ;0
47,704 ;yes ;chemistry.stackexchange.com ;0
72,320 ;yes ;chemistry.stackexchange.com ;0
58,326 ;yes ;chemistry.stackexchange.com ;0
64,837 ;yes ;chemistry.stackexchange.com ;0
41,605 ;yes ;chemistry.stackexchange.com ;0
83,879 ;yes ;chemistry.stackexchange.com ;0
75,880 ;no ;chemistry.stackexchange.com ;0
41,721 ;yes ;chemistry.stackexchange.com ;0
77,484 ;no ;chemistry.stackexchange.com ;0
78,714 ;no ;chemistry.stackexchange.com ;0
75,674 ;no ;chemistry.stackexchange.com ;0
44,238 ;yes ;chemistry.stackexchange.com ;0
86,129 ;no ;chemistry.stackexchange.com ;0
64,201 ;no ;chemistry.stackexchange.com ;0
61,610 ;yes ;chemistry.stackexchange.com ;0
52,118 ;yes ;chemistry.stackexchange.com ;0
64,332 ;no ;chemistry.stackexchange.com ;0
43,317 ;yes ;chemistry.stackexchange.com ;0
74,826 ;yes ;chemistry.stackexchange.com ;0
85,671 ;yes ;chemistry.stackexchange.com ;0
44,517 ;yes ;chemistry.stackexchange.com ;0
70,831 ;yes ;chemistry.stackexchange.com ;0
79,811 ;no ;chemistry.stackexchange.com ;0
41,842 ;yes ;chemistry.stackexchange.com ;0
78,413 ;yes ;chemistry.stackexchange.com ;0
55,530 ;no ;chemistry.stackexchange.com ;0
42,677 ;yes ;chemistry.stackexchange.com ;0
43,066 ;yes ;chemistry.stackexchange.com ;0
50,833 ;no ;chemistry.stackexchange.com ;0
82,249 ;yes ;chemistry.stackexchange.com ;0
51,977 ;yes ;chemistry.stackexchange.com ;0
49,944 ;yes ;chemistry.stackexchange.com ;0
71,805 ;no ;chemistry.stackexchange.com ;0
58,135 ;yes ;chemistry.stackexchange.com ;0
73,005 ;yes ;chemistry.stackexchange.com ;0
47,605 ;yes ;chemistry.stackexchange.com ;0
64,947 ;yes ;chemistry.stackexchange.com ;0
83,406 ;yes ;chemistry.stackexchange.com ;0
69,364 ;yes ;chemistry.stackexchange.com ;0
72,121 ;yes ;chemistry.stackexchange.com ;0
64,784 ;yes ;chemistry.stackexchange.com ;0
83,281 ;yes ;chemistry.stackexchange.com ;0
83,342 ;no ;chemistry.stackexchange.com ;0
68,406 ;yes ;chemistry.stackexchange.com ;0
55,835 ;no ;chemistry.stackexchange.com ;0
81,979 ;yes ;chemistry.stackexchange.com ;0
53,369 ;yes ;chemistry.stackexchange.com ;0
79,067 ;yes ;chemistry.stackexchange.com ;0
69,296 ;yes ;chemistry.stackexchange.com ;0
38,565 ;yes ;chemistry.stackexchange.com ;0
79,124 ;yes ;chemistry.stackexchange.com ;0
49,870 ;yes ;chemistry.stackexchange.com ;0
49,834 ;yes ;chemistry.stackexchange.com ;0
62,665 ;yes ;chemistry.stackexchange.com ;0
59,054 ;yes ;chemistry.stackexchange.com ;0
61,712 ;no ;chemistry.stackexchange.com ;0
64,979 ;yes ;chemistry.stackexchange.com ;0
38,860 ;yes ;chemistry.stackexchange.com ;0
80,264 ;yes ;chemistry.stackexchange.com ;0
72,092 ;yes ;chemistry.stackexchange.com ;0
43,909 ;yes ;chemistry.stackexchange.com ;0
59,291 ;yes ;chemistry.stackexchange.com ;0
44,809 ;yes ;chemistry.stackexchange.com ;0
78,754 ;yes ;chemistry.stackexchange.com ;0
72,930 ;yes ;chemistry.stackexchange.com ;0
54,712 ;yes ;chemistry.stackexchange.com ;0
59,056 ;yes ;chemistry.stackexchange.com ;0
81,881 ;yes ;chemistry.stackexchange.com ;0
78,522 ;yes ;chemistry.stackexchange.com ;0
83,051 ;yes ;chemistry.stackexchange.com ;0
60,320 ;yes ;chemistry.stackexchange.com ;0
75,776 ;yes ;chemistry.stackexchange.com ;0
76,446 ;yes ;chemistry.stackexchange.com ;0
57,912 ;yes ;chemistry.stackexchange.com ;0
82,690 ;yes ;chemistry.stackexchange.com ;0
72,135 ;yes ;chemistry.stackexchange.com ;0
73,463 ;yes ;chemistry.stackexchange.com ;0
56,796 ;yes ;chemistry.stackexchange.com ;0
86,135 ;no ;chemistry.stackexchange.com ;0
44,927 ;yes ;chemistry.stackexchange.com ;0
62,498 ;yes ;chemistry.stackexchange.com ;0
84,342 ;yes ;chemistry.stackexchange.com ;0
58,000 ;yes ;chemistry.stackexchange.com ;0
44,736 ;yes ;chemistry.stackexchange.com ;0
69,531 ;yes ;chemistry.stackexchange.com ;0
39,920 ;yes ;chemistry.stackexchange.com ;0
63,472 ;yes ;chemistry.stackexchange.com ;0
71,287 ;yes ;chemistry.stackexchange.com ;0
53,585 ;yes ;chemistry.stackexchange.com ;0
67,174 ;yes ;chemistry.stackexchange.com ;0
49,788 ;no ;chemistry.stackexchange.com ;0
81,457 ;yes ;chemistry.stackexchange.com ;0
72,499 ;yes ;chemistry.stackexchange.com ;0
60,879 ;yes ;chemistry.stackexchange.com ;0
80,901 ;yes ;chemistry.stackexchange.com ;0
54,439 ;yes ;chemistry.stackexchange.com ;0
79,541 ;no ;chemistry.stackexchange.com ;0
82,271 ;no ;chemistry.stackexchange.com ;0
81,899 ;no ;chemistry.stackexchange.com ;0
41,279 ;yes ;chemistry.stackexchange.com ;0
64,993 ;yes ;chemistry.stackexchange.com ;0
79,453 ;no ;chemistry.stackexchange.com ;0
42,123 ;yes ;chemistry.stackexchange.com ;0
41,665 ;yes ;chemistry.stackexchange.com ;0
69,298 ;yes ;chemistry.stackexchange.com ;0
59,091 ;yes ;chemistry.stackexchange.com ;0
54,691 ;no ;chemistry.stackexchange.com ;0
80,063 ;yes ;chemistry.stackexchange.com ;0
39,942 ;yes ;chemistry.stackexchange.com ;0
84,656 ;yes ;chemistry.stackexchange.com ;0
69,389 ;yes ;chemistry.stackexchange.com ;0
72,464 ;yes ;chemistry.stackexchange.com ;0
56,174 ;yes ;chemistry.stackexchange.com ;0
56,520 ;yes ;chemistry.stackexchange.com ;0
82,182 ;yes ;chemistry.stackexchange.com ;0
79,395 ;yes ;chemistry.stackexchange.com ;0
60,687 ;yes ;chemistry.stackexchange.com ;0
68,189 ;yes ;chemistry.stackexchange.com ;0
69,001 ;yes ;chemistry.stackexchange.com ;0
84,590 ;yes ;chemistry.stackexchange.com ;0
70,497 ;no ;chemistry.stackexchange.com ;0
80,934 ;yes ;chemistry.stackexchange.com ;0
42,053 ;yes ;chemistry.stackexchange.com ;0
82,423 ;yes ;chemistry.stackexchange.com ;0
44,946 ;yes ;chemistry.stackexchange.com ;0
54,218 ;yes ;chemistry.stackexchange.com ;0
78,347 ;yes ;chemistry.stackexchange.com ;0
68,124 ;yes ;chemistry.stackexchange.com ;0
52,788 ;no ;chemistry.stackexchange.com ;0
85,309 ;yes ;chemistry.stackexchange.com ;0
46,098 ;yes ;chemistry.stackexchange.com ;0
68,144 ;yes ;chemistry.stackexchange.com ;0
79,938 ;yes ;chemistry.stackexchange.com ;0
