"id_answer" ;"good" ;"community" ;"reviews" ;"retention"
10,183 ;yes ;biology.stackexchange.com ;32,061 ;192,039.33
35,730 ;yes ;biology.stackexchange.com ;125,285 ;192,019.033
9,957 ;yes ;biology.stackexchange.com ;186,480 ;190,669.953
31,567 ;yes ;biology.stackexchange.com ;108,812 ;190,333.276
18,286 ;yes ;biology.stackexchange.com ;775,177 ;190,275.574
18,912 ;yes ;biology.stackexchange.com ;61,580 ;189,713.48
22,090 ;yes ;biology.stackexchange.com ;498,104 ;189,228.72
8,401 ;yes ;biology.stackexchange.com ;52,017 ;188,758.69
25,337 ;yes ;biology.stackexchange.com ;253,691 ;188,543.744
13,811 ;yes ;biology.stackexchange.com ;87,174 ;188,314.3
28,236 ;yes ;biology.stackexchange.com ;96,224 ;188,043.38
3,314 ;yes ;biology.stackexchange.com ;24,788 ;188,020.576
15,407 ;yes ;biology.stackexchange.com ;48,836 ;187,473.04
6,523 ;yes ;biology.stackexchange.com ;19,883 ;186,956.53
21,407 ;yes ;biology.stackexchange.com ;363,956 ;186,895.56
36,870 ;yes ;biology.stackexchange.com ;394,686 ;186,191.964
26,571 ;yes ;biology.stackexchange.com ;89,448 ;186,150.45
33,410 ;no ;biology.stackexchange.com ;2,711,120 ;185,974.614
25,335 ;yes ;biology.stackexchange.com ;84,581 ;185,884.154
6,225 ;yes ;biology.stackexchange.com ;331,456 ;185,314.61
5,189 ;yes ;biology.stackexchange.com ;31,029 ;184,542.146
21,825 ;yes ;biology.stackexchange.com ;72,203 ;184,533.823
2,496 ;yes ;biology.stackexchange.com ;7,125 ;184,512.227
2,352 ;yes ;biology.stackexchange.com ;170,071 ;184,366.2
17,547 ;yes ;biology.stackexchange.com ;1,078,397 ;183,900.473
28,169 ;no ;biology.stackexchange.com ;697,428 ;183,889.706
19,220 ;yes ;biology.stackexchange.com ;62,823 ;183,814.97
16,975 ;yes ;biology.stackexchange.com ;162,302 ;183,708.714
27,002 ;yes ;biology.stackexchange.com ;91,083 ;183,595.816
5,943 ;yes ;biology.stackexchange.com ;938,256 ;183,522.316
9,783 ;yes ;biology.stackexchange.com ;252,297 ;183,159.976
33,216 ;no ;biology.stackexchange.com ;114,709 ;182,464.19
28,546 ;yes ;biology.stackexchange.com ;194,721 ;182,378.09
25,360 ;yes ;biology.stackexchange.com ;84,723 ;182,243.266
31,570 ;yes ;biology.stackexchange.com ;1,367,828 ;182,007.53
17,813 ;yes ;biology.stackexchange.com ;57,168 ;181,947.826
23,024 ;yes ;biology.stackexchange.com ;153,303 ;181,854.996
11,604 ;yes ;biology.stackexchange.com ;36,749 ;181,850.93
24,642 ;yes ;biology.stackexchange.com ;612,512 ;181,243.633
37,582 ;yes ;biology.stackexchange.com ;1,340,811 ;181,068.23
6,120 ;yes ;biology.stackexchange.com ;37,098 ;180,777.753
28,227 ;yes ;biology.stackexchange.com ;569,524 ;180,571.02
25,783 ;yes ;biology.stackexchange.com ;258,477 ;180,567.487
33,715 ;yes ;biology.stackexchange.com ;816,834 ;180,519.144
19,795 ;yes ;biology.stackexchange.com ;194,253 ;180,073.033
32,529 ;yes ;biology.stackexchange.com ;448,761 ;179,742.133
35,229 ;yes ;biology.stackexchange.com ;613,177 ;179,638.753
27,477 ;yes ;biology.stackexchange.com ;1,215,523 ;179,171.743
6,264 ;yes ;biology.stackexchange.com ;673,029 ;179,127.697
33,473 ;yes ;biology.stackexchange.com ;347,103 ;178,840.43
15,703 ;no ;biology.stackexchange.com ;148,947 ;178,783.226
36,494 ;yes ;biology.stackexchange.com ;130,120 ;178,498.39
25,598 ;yes ;biology.stackexchange.com ;170,880 ;178,464.634
33,626 ;yes ;biology.stackexchange.com ;232,375 ;178,406.617
18,263 ;yes ;biology.stackexchange.com ;565,743 ;177,783.317
30,891 ;yes ;biology.stackexchange.com ;106,089 ;177,433.063
4,442 ;yes ;biology.stackexchange.com ;594,352 ;177,407.423
30,600 ;yes ;biology.stackexchange.com ;754,886 ;177,257.263
23,849 ;yes ;biology.stackexchange.com ;598,676 ;176,986.88
12,805 ;yes ;biology.stackexchange.com ;624,631 ;176,885.157
29,371 ;yes ;biology.stackexchange.com ;200,709 ;176,875.413
15,886 ;yes ;biology.stackexchange.com ;100,441 ;176,480.8
33,166 ;no ;biology.stackexchange.com ;1,372,799 ;176,123.65
35,712 ;yes ;biology.stackexchange.com ;500,205 ;176,029.734
2,535 ;yes ;biology.stackexchange.com ;7,340 ;175,921.66
21,592 ;yes ;biology.stackexchange.com ;142,836 ;175,857.096
19,803 ;no ;biology.stackexchange.com ;64,785 ;175,647.603
11,585 ;yes ;biology.stackexchange.com ;36,712 ;175,601.9
8,884 ;yes ;biology.stackexchange.com ;55,442 ;175,560.813
36,309 ;yes ;biology.stackexchange.com ;936,500 ;175,289.837
37,766 ;yes ;biology.stackexchange.com ;541,130 ;175,170.94
33,662 ;yes ;biology.stackexchange.com ;232,706 ;175,097.947
3,565 ;yes ;biology.stackexchange.com ;17,064 ;175,047.567
22,887 ;yes ;biology.stackexchange.com ;380,057 ;174,433.243
30,811 ;yes ;biology.stackexchange.com ;1,228,714 ;173,992.13
26,068 ;yes ;biology.stackexchange.com ;174,633 ;173,988.386
24,144 ;no ;biology.stackexchange.com ;391,202 ;173,810.153
11,990 ;yes ;biology.stackexchange.com ;761,118 ;173,789.706
16,664 ;yes ;biology.stackexchange.com ;105,844 ;173,541.693
31,062 ;yes ;biology.stackexchange.com ;1,427,482 ;173,190.733
25,797 ;no ;biology.stackexchange.com ;258,496 ;172,785.7
13,546 ;yes ;biology.stackexchange.com ;85,143 ;172,447.03
20,472 ;yes ;biology.stackexchange.com ;537,444 ;171,940.973
12,137 ;yes ;biology.stackexchange.com ;76,647 ;171,922.14
18,919 ;yes ;biology.stackexchange.com ;1,251,962 ;171,866.034
19,025 ;yes ;biology.stackexchange.com ;1,063,782 ;171,527.206
20,876 ;yes ;biology.stackexchange.com ;274,705 ;171,487.44
29,500 ;yes ;biology.stackexchange.com ;584,256 ;171,428.04
24,461 ;yes ;biology.stackexchange.com ;163,415 ;171,227.047
10,516 ;yes ;biology.stackexchange.com ;1,651,172 ;171,151.003
34,538 ;yes ;biology.stackexchange.com ;479,140 ;170,807.217
27,556 ;yes ;biology.stackexchange.com ;373,392 ;170,784.456
19,464 ;no ;biology.stackexchange.com ;63,555 ;170,702.664
22,271 ;no ;biology.stackexchange.com ;719,547 ;170,686.71
36,674 ;yes ;biology.stackexchange.com ;653,286 ;170,588.24
34,883 ;yes ;biology.stackexchange.com ;484,747 ;170,537.56
7,216 ;yes ;biology.stackexchange.com ;218,894 ;170,427.83
36,147 ;yes ;biology.stackexchange.com ;1,017,245 ;170,176.837
36,457 ;yes ;biology.stackexchange.com ;916,449 ;170,003.017
30,623 ;yes ;biology.stackexchange.com ;420,668 ;169,990.624
29,146 ;yes ;biology.stackexchange.com ;695,481 ;169,735.12
33,083 ;yes ;biology.stackexchange.com ;228,413 ;169,537.8
5,483 ;yes ;biology.stackexchange.com ;16,557 ;169,357.5
14,986 ;yes ;biology.stackexchange.com ;393,706 ;169,292.27
8,666 ;yes ;biology.stackexchange.com ;26,948 ;169,225.033
11,225 ;yes ;biology.stackexchange.com ;339,421 ;169,137.437
23,213 ;yes ;biology.stackexchange.com ;984,729 ;169,093.256
32,647 ;yes ;biology.stackexchange.com ;1,236,065 ;168,695.46
24,536 ;yes ;biology.stackexchange.com ;1,562,532 ;168,415.724
14,983 ;yes ;biology.stackexchange.com ;360,439 ;168,413.563
17,481 ;yes ;biology.stackexchange.com ;611,141 ;168,413.093
8,524 ;yes ;biology.stackexchange.com ;183,223 ;168,360.973
28,807 ;yes ;biology.stackexchange.com ;294,345 ;168,360.863
24,690 ;yes ;biology.stackexchange.com ;164,881 ;168,020.346
9,799 ;yes ;biology.stackexchange.com ;636,577 ;167,719.553
25,707 ;yes ;biology.stackexchange.com ;540,292 ;167,326.773
23,225 ;yes ;biology.stackexchange.com ;291,568 ;167,319.613
35,823 ;yes ;biology.stackexchange.com ;376,760 ;167,264.35
24,202 ;yes ;biology.stackexchange.com ;1,045,856 ;167,129.857
4,957 ;yes ;biology.stackexchange.com ;40,337 ;166,989.66
27,423 ;yes ;biology.stackexchange.com ;419,453 ;166,942.454
11,384 ;yes ;biology.stackexchange.com ;164,057 ;166,930.087
3,633 ;no ;biology.stackexchange.com ;24,535 ;166,911.254
28,096 ;yes ;biology.stackexchange.com ;95,628 ;166,708.04
35,653 ;yes ;biology.stackexchange.com ;624,060 ;166,665.83
24,695 ;yes ;biology.stackexchange.com ;330,036 ;166,443.653
28,905 ;yes ;biology.stackexchange.com ;197,038 ;166,419.13
10,758 ;yes ;biology.stackexchange.com ;1,973,117 ;166,286.376
34,602 ;yes ;biology.stackexchange.com ;240,060 ;166,278.683
22,256 ;yes ;biology.stackexchange.com ;488,849 ;166,078.1
19,342 ;yes ;biology.stackexchange.com ;126,214 ;165,831.164
29,688 ;yes ;biology.stackexchange.com ;203,271 ;165,787.06
8,897 ;yes ;biology.stackexchange.com ;27,755 ;165,633.417
31,284 ;yes ;biology.stackexchange.com ;430,193 ;165,566.14
9,939 ;yes ;biology.stackexchange.com ;996,457 ;165,490.66
22,174 ;yes ;biology.stackexchange.com ;220,032 ;165,379.41
32,149 ;yes ;biology.stackexchange.com ;332,216 ;165,110.53
36,436 ;yes ;biology.stackexchange.com ;697,935 ;164,738.107
16,347 ;yes ;biology.stackexchange.com ;51,816 ;164,673.257
25,645 ;yes ;biology.stackexchange.com ;342,690 ;164,156.737
36,838 ;no ;biology.stackexchange.com ;923,175 ;164,133.94
34,478 ;yes ;biology.stackexchange.com ;358,782 ;164,077.187
27,992 ;yes ;biology.stackexchange.com ;190,460 ;163,924.357
22,758 ;yes ;biology.stackexchange.com ;302,674 ;163,912.987
19,926 ;yes ;biology.stackexchange.com ;65,243 ;163,883.623
32,490 ;yes ;biology.stackexchange.com ;336,132 ;163,827.41
25,835 ;yes ;biology.stackexchange.com ;1,527,415 ;163,707.087
19,096 ;yes ;biology.stackexchange.com ;373,142 ;163,486.88
14,752 ;yes ;biology.stackexchange.com ;263,657 ;163,189.09
2,511 ;yes ;biology.stackexchange.com ;477,181 ;163,167.363
7,051 ;yes ;biology.stackexchange.com ;781,730 ;162,855.17
21,650 ;no ;biology.stackexchange.com ;142,960 ;162,833.786
30,987 ;yes ;biology.stackexchange.com ;319,152 ;162,570.593
15,306 ;yes ;biology.stackexchange.com ;48,494 ;162,473.66
35,788 ;yes ;biology.stackexchange.com ;422,301 ;162,039.16
26,563 ;yes ;biology.stackexchange.com ;498,461 ;161,448.7
24,270 ;yes ;biology.stackexchange.com ;208,876 ;161,402.85
35,697 ;yes ;biology.stackexchange.com ;1,521,576 ;161,263.064
33,561 ;yes ;biology.stackexchange.com ;231,845 ;161,172.6
27,671 ;yes ;biology.stackexchange.com ;93,782 ;161,111.136
9,447 ;yes ;biology.stackexchange.com ;186,943 ;160,999.537
7,779 ;yes ;biology.stackexchange.com ;357,071 ;160,871.53
20,202 ;yes ;biology.stackexchange.com ;462,873 ;160,773.996
14,519 ;yes ;biology.stackexchange.com ;183,922 ;160,597.567
10,672 ;no ;biology.stackexchange.com ;558,969 ;160,479.107
35,181 ;yes ;biology.stackexchange.com ;489,886 ;160,060.373
7,995 ;yes ;biology.stackexchange.com ;644,449 ;159,905.48
15,569 ;yes ;biology.stackexchange.com ;98,475 ;159,464.853
13,538 ;yes ;biology.stackexchange.com ;42,575 ;159,276.03
7,670 ;yes ;biology.stackexchange.com ;23,625 ;158,967.166
35,992 ;yes ;biology.stackexchange.com ;773,003 ;158,886.146
24,988 ;yes ;biology.stackexchange.com ;250,386 ;158,387.233
18,864 ;yes ;biology.stackexchange.com ;315,729 ;158,267.224
22,189 ;no ;biology.stackexchange.com ;286,573 ;158,080.366
24,614 ;yes ;biology.stackexchange.com ;410,794 ;158,015.16
29,551 ;yes ;biology.stackexchange.com ;202,114 ;157,994.95
12,559 ;yes ;biology.stackexchange.com ;249,734 ;157,972.55
22,858 ;yes ;biology.stackexchange.com ;151,792 ;157,936.323
29,583 ;yes ;biology.stackexchange.com ;1,311,594 ;157,766.87
21,591 ;yes ;biology.stackexchange.com ;375,665 ;157,507.917
22,219 ;yes ;biology.stackexchange.com ;580,757 ;157,344.09
27,492 ;no ;biology.stackexchange.com ;186,171 ;157,313.43
34,199 ;yes ;biology.stackexchange.com ;365,598 ;156,929.047
3,906 ;yes ;biology.stackexchange.com ;21,694 ;156,782.773
7,639 ;yes ;biology.stackexchange.com ;23,487 ;156,705.186
34,387 ;yes ;biology.stackexchange.com ;476,630 ;156,645.114
7,298 ;yes ;biology.stackexchange.com ;634,250 ;156,474.59
33,297 ;yes ;biology.stackexchange.com ;804,368 ;156,136.644
18,080 ;yes ;biology.stackexchange.com ;58,175 ;155,142.983
24,203 ;yes ;biology.stackexchange.com ;1,692,790 ;155,086.74
36,468 ;yes ;biology.stackexchange.com ;523,062 ;154,722.083
18,463 ;yes ;biology.stackexchange.com ;831,685 ;154,559.57
25,185 ;yes ;biology.stackexchange.com ;985,759 ;154,337.316
32,223 ;yes ;biology.stackexchange.com ;111,151 ;154,096.053
30,700 ;yes ;biology.stackexchange.com ;459,373 ;154,092.59
37,369 ;no ;biology.stackexchange.com ;267,635 ;153,904.683
16,300 ;yes ;biology.stackexchange.com ;531,888 ;153,556.427
24,712 ;yes ;biology.stackexchange.com ;330,060 ;153,487.036
12,866 ;yes ;biology.stackexchange.com ;81,005 ;153,000.83
35,312 ;yes ;biology.stackexchange.com ;491,990 ;152,882.96
27,960 ;yes ;biology.stackexchange.com ;1,368,783 ;152,877.076
36,028 ;yes ;biology.stackexchange.com ;633,780 ;152,816.85
31,144 ;yes ;biology.stackexchange.com ;1,625,267 ;152,727.173
8,282 ;yes ;biology.stackexchange.com ;1,401,541 ;152,229.64
25,006 ;yes ;biology.stackexchange.com ;391,790 ;152,223.4
24,125 ;yes ;biology.stackexchange.com ;301,161 ;152,011.576
7,698 ;yes ;biology.stackexchange.com ;966,290 ;151,800.907
24,452 ;yes ;biology.stackexchange.com ;81,759 ;151,315.774
11,564 ;yes ;biology.stackexchange.com ;477,804 ;151,094.797
36,699 ;yes ;biology.stackexchange.com ;1,437,468 ;150,738.607
33,435 ;yes ;biology.stackexchange.com ;1,138,052 ;150,531.08
24,991 ;yes ;biology.stackexchange.com ;500,418 ;150,449.41
24,954 ;no ;biology.stackexchange.com ;83,374 ;150,172.193
23,678 ;yes ;biology.stackexchange.com ;157,898 ;150,061.716
25,899 ;yes ;biology.stackexchange.com ;1,428,944 ;149,935.89
26,511 ;yes ;biology.stackexchange.com ;445,373 ;149,682.123
15,004 ;yes ;biology.stackexchange.com ;894,209 ;149,625.313
33,182 ;yes ;biology.stackexchange.com ;228,985 ;149,560.043
37,207 ;yes ;biology.stackexchange.com ;132,997 ;149,523.316
17,257 ;no ;biology.stackexchange.com ;716,874 ;149,487.296
5,443 ;no ;biology.stackexchange.com ;32,839 ;149,445.967
14,346 ;yes ;biology.stackexchange.com ;358,148 ;149,414.08
18,907 ;yes ;biology.stackexchange.com ;539,643 ;149,278.32
14,284 ;yes ;biology.stackexchange.com ;267,471 ;149,032.166
5,923 ;yes ;biology.stackexchange.com ;35,768 ;148,542.984
17,805 ;yes ;biology.stackexchange.com ;114,152 ;148,425.016
37,832 ;yes ;biology.stackexchange.com ;538,878 ;148,222.45
11,053 ;yes ;biology.stackexchange.com ;34,943 ;148,157.823
34,967 ;yes ;biology.stackexchange.com ;364,716 ;147,789.167
36,849 ;yes ;biology.stackexchange.com ;262,873 ;147,521.796
6,395 ;yes ;biology.stackexchange.com ;708,523 ;147,482.06
17,602 ;yes ;biology.stackexchange.com ;112,755 ;147,403.546
26,498 ;yes ;biology.stackexchange.com ;445,157 ;147,136.133
30,861 ;yes ;biology.stackexchange.com ;460,771 ;146,423.66
21,286 ;yes ;biology.stackexchange.com ;1,257,639 ;146,378.796
29,792 ;yes ;biology.stackexchange.com ;204,058 ;146,181.856
6,449 ;yes ;biology.stackexchange.com ;39,181 ;145,708.643
36,172 ;yes ;biology.stackexchange.com ;517,280 ;145,637.397
26,698 ;yes ;biology.stackexchange.com ;552,092 ;145,610.594
15,724 ;yes ;biology.stackexchange.com ;248,392 ;145,508.243
16,609 ;yes ;biology.stackexchange.com ;316,299 ;145,326.113
29,191 ;yes ;biology.stackexchange.com ;702,896 ;145,304.903
2,863 ;yes ;biology.stackexchange.com ;8,249 ;144,787.58
32,751 ;yes ;biology.stackexchange.com ;354,871 ;144,587.466
6,703 ;yes ;biology.stackexchange.com ;40,895 ;144,257.05
5,698 ;yes ;biology.stackexchange.com ;68,740 ;144,232.03
21,976 ;yes ;biology.stackexchange.com ;580,398 ;144,085.473
30,163 ;no ;biology.stackexchange.com ;695,990 ;143,879.69
15,393 ;yes ;biology.stackexchange.com ;146,241 ;143,796.174
34,192 ;yes ;biology.stackexchange.com ;731,930 ;143,687.66
12,678 ;yes ;biology.stackexchange.com ;39,918 ;143,216.407
32,931 ;no ;biology.stackexchange.com ;227,399 ;143,018.213
17,773 ;yes ;biology.stackexchange.com ;300,117 ;142,696.46
28,702 ;yes ;biology.stackexchange.com ;195,550 ;142,624.214
18,747 ;no ;biology.stackexchange.com ;375,325 ;142,589.653
35,711 ;yes ;biology.stackexchange.com ;250,055 ;142,448.487
36,976 ;no ;biology.stackexchange.com ;131,994 ;142,405.05
15,349 ;yes ;biology.stackexchange.com ;48,581 ;142,299.987
27,139 ;yes ;biology.stackexchange.com ;790,196 ;142,277.223
35,813 ;no ;biology.stackexchange.com ;377,007 ;141,884.037
18,742 ;yes ;biology.stackexchange.com ;351,344 ;141,632.267
3,619 ;yes ;biology.stackexchange.com ;10,572 ;141,437.87
30,479 ;yes ;biology.stackexchange.com ;2,063,556 ;141,399.69
3,531 ;yes ;biology.stackexchange.com ;51,375 ;141,373.933
10,886 ;yes ;biology.stackexchange.com ;596,649 ;141,298.984
13,481 ;yes ;biology.stackexchange.com ;738,010 ;140,611.276
16,647 ;yes ;biology.stackexchange.com ;339,858 ;140,421.807
33,825 ;no ;biology.stackexchange.com ;725,627 ;140,288.264
10,928 ;yes ;biology.stackexchange.com ;364,049 ;140,257.02
18,477 ;yes ;biology.stackexchange.com ;1,485,200 ;140,203.03
14,155 ;yes ;biology.stackexchange.com ;134,191 ;140,179.817
7,517 ;yes ;biology.stackexchange.com ;92,296 ;140,041.26
24,686 ;yes ;biology.stackexchange.com ;305,621 ;139,881.46
23,053 ;yes ;biology.stackexchange.com ;153,322 ;139,305.847
35,223 ;yes ;biology.stackexchange.com ;490,438 ;139,250.127
25,810 ;yes ;biology.stackexchange.com ;386,906 ;139,141.46
37,939 ;yes ;biology.stackexchange.com ;544,311 ;138,906.573
19,681 ;yes ;biology.stackexchange.com ;64,432 ;138,834.983
19,241 ;yes ;biology.stackexchange.com ;260,492 ;138,255.834
10,911 ;yes ;biology.stackexchange.com ;233,428 ;138,107.227
18,279 ;yes ;biology.stackexchange.com ;1,104,824 ;137,783.284
14,619 ;yes ;biology.stackexchange.com ;46,336 ;137,710.684
37,422 ;yes ;biology.stackexchange.com ;1,202,095 ;137,456.354
10,432 ;yes ;biology.stackexchange.com ;533,613 ;136,413.763
9,574 ;no ;biology.stackexchange.com ;565,299 ;136,313.79
21,584 ;no ;biology.stackexchange.com ;1,967,787 ;135,932.36
37,610 ;yes ;biology.stackexchange.com ;1,346,271 ;135,918.603
22,430 ;yes ;biology.stackexchange.com ;1,143,300 ;135,567.976
8,500 ;yes ;biology.stackexchange.com ;52,719 ;135,412.827
32,067 ;yes ;biology.stackexchange.com ;110,531 ;135,200.343
15,861 ;yes ;biology.stackexchange.com ;50,157 ;134,985.474
38,030 ;yes ;biology.stackexchange.com ;1,524,864 ;134,656.833
27,235 ;yes ;biology.stackexchange.com ;1,300,948 ;134,436.78
9,776 ;yes ;biology.stackexchange.com ;488,657 ;134,367.997
26,536 ;yes ;biology.stackexchange.com ;178,577 ;134,253.41
11,340 ;yes ;biology.stackexchange.com ;35,867 ;133,958.71
6,391 ;yes ;biology.stackexchange.com ;314,054 ;133,702.487
7,578 ;yes ;biology.stackexchange.com ;23,320 ;133,646.33
8,522 ;yes ;biology.stackexchange.com ;1,230,092 ;133,603.007
8,408 ;no ;biology.stackexchange.com ;651,423 ;133,513.383
22,578 ;yes ;biology.stackexchange.com ;224,958 ;133,380.494
36,045 ;yes ;biology.stackexchange.com ;126,837 ;132,895.42
17,287 ;yes ;biology.stackexchange.com ;110,513 ;132,860.924
31,014 ;yes ;biology.stackexchange.com ;426,009 ;132,710.687
5,381 ;yes ;biology.stackexchange.com ;16,259 ;132,588.564
35,248 ;no ;biology.stackexchange.com ;368,489 ;132,441.423
29,697 ;yes ;biology.stackexchange.com ;1,173,296 ;132,422.597
19,339 ;no ;biology.stackexchange.com ;126,126 ;132,346.5
27,793 ;yes ;biology.stackexchange.com ;188,325 ;132,207.496
33,262 ;yes ;biology.stackexchange.com ;1,008,802 ;132,202.277
20,172 ;yes ;biology.stackexchange.com ;132,280 ;132,080.153
18,848 ;yes ;biology.stackexchange.com ;61,298 ;131,944.604
35,405 ;yes ;biology.stackexchange.com ;494,224 ;131,815.06
18,939 ;yes ;biology.stackexchange.com ;439,476 ;131,727.683
36,610 ;yes ;biology.stackexchange.com ;1,173,106 ;131,718.133
9,952 ;yes ;biology.stackexchange.com ;899,444 ;131,640.583
12,443 ;yes ;biology.stackexchange.com ;379,677 ;131,629.943
27,991 ;yes ;biology.stackexchange.com ;570,881 ;131,629.38
28,791 ;no ;biology.stackexchange.com ;98,118 ;131,614.417
18,018 ;yes ;biology.stackexchange.com ;57,897 ;131,590.593
18,795 ;yes ;biology.stackexchange.com ;943,601 ;131,019.83
9,571 ;yes ;biology.stackexchange.com ;29,902 ;130,894.98
22,725 ;yes ;biology.stackexchange.com ;150,929 ;130,769.267
14,352 ;yes ;biology.stackexchange.com ;90,745 ;130,694.393
23,693 ;no ;biology.stackexchange.com ;79,076 ;130,617.357
12,361 ;yes ;biology.stackexchange.com ;253,414 ;130,059.957
24,082 ;yes ;biology.stackexchange.com ;621,895 ;129,867.257
33,217 ;yes ;biology.stackexchange.com ;114,672 ;129,643.907
14,997 ;no ;biology.stackexchange.com ;405,198 ;129,622.33
33,730 ;yes ;biology.stackexchange.com ;700,069 ;129,348.677
19,958 ;yes ;biology.stackexchange.com ;261,327 ;128,544.66
34,819 ;yes ;biology.stackexchange.com ;241,774 ;128,394.193
27,595 ;yes ;biology.stackexchange.com ;373,740 ;128,321.083
29,421 ;yes ;biology.stackexchange.com ;1,771,401 ;128,289.26
35,747 ;no ;biology.stackexchange.com ;1,169,501 ;127,520.463
29,153 ;yes ;biology.stackexchange.com ;99,452 ;126,911.464
36,189 ;yes ;biology.stackexchange.com ;390,000 ;126,808.583
8,439 ;yes ;biology.stackexchange.com ;26,221 ;126,756.353
4,198 ;yes ;biology.stackexchange.com ;24,525 ;126,265.347
29,218 ;yes ;biology.stackexchange.com ;1,621,940 ;125,984.47
27,271 ;yes ;biology.stackexchange.com ;312,625 ;125,983.22
17,245 ;yes ;biology.stackexchange.com ;631,556 ;125,719.713
37,867 ;no ;biology.stackexchange.com ;542,852 ;125,498.654
9,321 ;yes ;biology.stackexchange.com ;58,297 ;125,392.197
6,113 ;yes ;biology.stackexchange.com ;288,289 ;125,134.977
36,086 ;yes ;biology.stackexchange.com ;634,571 ;125,083.366
19,399 ;yes ;biology.stackexchange.com ;126,513 ;124,904.483
3,518 ;yes ;biology.stackexchange.com ;11,534 ;124,596.89
17,132 ;yes ;biology.stackexchange.com ;54,746 ;123,944.527
30,798 ;yes ;biology.stackexchange.com ;528,658 ;123,913.413
10,335 ;yes ;biology.stackexchange.com ;515,608 ;123,881.62
16,612 ;yes ;biology.stackexchange.com ;158,169 ;123,662.32
29,334 ;yes ;biology.stackexchange.com ;300,339 ;123,434.57
4,668 ;yes ;biology.stackexchange.com ;914,333 ;123,292.633
20,841 ;yes ;biology.stackexchange.com ;68,586 ;123,114.343
25,786 ;yes ;biology.stackexchange.com ;390,538 ;123,057.44
31,326 ;yes ;biology.stackexchange.com ;323,344 ;123,009.223
19,139 ;yes ;biology.stackexchange.com ;1,816,225 ;122,987.783
12,349 ;yes ;biology.stackexchange.com ;456,413 ;122,757.08
17,041 ;yes ;biology.stackexchange.com ;875,939 ;122,599.84
16,803 ;yes ;biology.stackexchange.com ;307,892 ;122,042.31
10,716 ;yes ;biology.stackexchange.com ;464,590 ;121,926.246
25,053 ;yes ;biology.stackexchange.com ;167,336 ;121,797.446
2,747 ;yes ;biology.stackexchange.com ;39,412 ;121,691.03
28,217 ;yes ;biology.stackexchange.com ;191,994 ;121,660.03
13,648 ;yes ;biology.stackexchange.com ;42,987 ;121,574.393
29,918 ;yes ;biology.stackexchange.com ;1,849,176 ;121,242.98
29,195 ;yes ;biology.stackexchange.com ;99,615 ;120,581.037
31,941 ;yes ;biology.stackexchange.com ;472,712 ;120,552.977
17,906 ;yes ;biology.stackexchange.com ;115,133 ;120,057.14
11,842 ;yes ;biology.stackexchange.com ;74,726 ;119,891.314
10,375 ;yes ;biology.stackexchange.com ;163,087 ;119,391.283
17,513 ;yes ;biology.stackexchange.com ;56,024 ;118,101.064
30,655 ;yes ;biology.stackexchange.com ;105,264 ;117,546.776
11,855 ;yes ;biology.stackexchange.com ;373,765 ;117,531.46
37,902 ;yes ;biology.stackexchange.com ;271,592 ;117,222.544
23,628 ;no ;biology.stackexchange.com ;157,589 ;117,178.327
14,285 ;yes ;biology.stackexchange.com ;45,167 ;117,161.19
29,344 ;yes ;biology.stackexchange.com ;829,789 ;117,029.713
21,242 ;yes ;biology.stackexchange.com ;978,086 ;116,969.823
18,872 ;yes ;biology.stackexchange.com ;61,385 ;116,876.167
18,828 ;yes ;biology.stackexchange.com ;510,013 ;116,655.983
5,402 ;yes ;biology.stackexchange.com ;48,838 ;116,510.617
34,899 ;yes ;biology.stackexchange.com ;371,098 ;116,435.314
35,354 ;yes ;biology.stackexchange.com ;1,984,185 ;116,358.07
34,849 ;yes ;biology.stackexchange.com ;121,060 ;116,152.316
31,297 ;yes ;biology.stackexchange.com ;465,704 ;116,114.153
32,982 ;yes ;biology.stackexchange.com ;227,526 ;116,102.12
26,600 ;yes ;biology.stackexchange.com ;447,269 ;116,065.914
23,312 ;yes ;biology.stackexchange.com ;155,257 ;115,904.4
33,280 ;yes ;biology.stackexchange.com ;229,760 ;115,688.633
14,379 ;yes ;biology.stackexchange.com ;90,959 ;115,648.176
2,761 ;yes ;biology.stackexchange.com ;1,738,339 ;115,582.06
30,888 ;yes ;biology.stackexchange.com ;403,168 ;115,467.426
21,558 ;no ;biology.stackexchange.com ;142,250 ;115,195.737
13,660 ;yes ;biology.stackexchange.com ;300,012 ;114,925.797
10,789 ;yes ;biology.stackexchange.com ;498,714 ;114,727.923
10,131 ;yes ;biology.stackexchange.com ;63,689 ;114,392.353
32,782 ;yes ;biology.stackexchange.com ;226,379 ;114,309.633
20,213 ;yes ;biology.stackexchange.com ;1,133,797 ;114,274.62
26,824 ;yes ;biology.stackexchange.com ;785,552 ;114,228.827
20,764 ;yes ;biology.stackexchange.com ;1,140,206 ;114,227.773
31,688 ;yes ;biology.stackexchange.com ;109,209 ;113,872.003
20,080 ;yes ;biology.stackexchange.com ;864,729 ;113,820.27
30,681 ;yes ;biology.stackexchange.com ;105,411 ;113,721.12
35,757 ;yes ;biology.stackexchange.com ;772,733 ;113,098.65
36,433 ;yes ;biology.stackexchange.com ;1,185,541 ;112,818.133
17,825 ;yes ;biology.stackexchange.com ;114,255 ;112,411.126
35,214 ;no ;biology.stackexchange.com ;122,602 ;112,234.177
